ts,run_id,component,operation,metric,value_ms,program_id,service_id
1787359904816,inside-2-42cf3b2d9c474af9a4de5e9516b7afcd,integration_process,execute,execute_total_ms,138.123076,2,
1787359904820,inside-2-42cf3b2d9c474af9a4de5e9516b7afcd,launcher,start,run_ms,162.103717,2,
1787359904820,inside-2-42cf3b2d9c474af9a4de5e9516b7afcd,launcher,start,start_total_ms,163.838330,2,
1787359904931,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,experimental_control,validateServices_ms,57.433504,2,
1787359904931,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,retrieveProgram_ms,0.017200,2,
1787359904932,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,createCompartment_ms,0.001801,2,
1787359904932,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,deploy_ms,0.001161,2,
1787359904932,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,getIntegratedServices_ms,0.004239,2,
1787359904932,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,exchangeKeys_ms,0.004060,2,
1787359904932,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,generateAttestableDoc_ms,0.177843,2,
1787359904932,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,generateCertificate_ms,0.096221,2,
1787359904933,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,sign_ms,0.000999,2,
1787359904972,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,read,lookupService_ms,0.007319,2,health-registry-service
1787359904973,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,read,getCertificate_ms,0.202825,2,health-registry-service
1787359904973,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,read,getProgramPublicKey_ms,0.097862,2,health-registry-service
1787359904982,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,request,verifyCertificate_ms,0.005440,2,health-registry-service
1787359904982,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,request,retrieveLocalData_ms,0.169803,2,health-registry-service
1787359904982,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,request,encrypt_ms,0.004279,2,health-registry-service
1787359904982,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,request,request_total_ms,0.799214,2,health-registry-service
1787359904994,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,read,request_ms,21.180186,2,health-registry-service
1787359904995,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,read,launcher_read_total_ms,22.534194,2,health-registry-service
1787359905007,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,read,decrypt_ms,0.000920,2,health-registry-service
1787359905007,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,read,read_act_total_ms,53.482688,2,health-registry-service
1787359905016,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,write,lookupService_ms,0.002780,2,hospital-service
1787359905016,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,write,getCertificate_ms,0.129501,2,hospital-service
1787359905024,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,post,verifyCertificate_ms,0.005501,2,hospital-service
1787359905025,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,post,decrypt_ms,0.004380,2,hospital-service
1787359905025,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,post,storeLocalData_ms,0.439669,2,hospital-service
1787359905025,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,post,post_total_ms,1.023759,2,hospital-service
1787359905037,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,write,post_ms,20.819139,2,hospital-service
1787359905037,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,write,launcher_write_total_ms,21.594735,2,hospital-service
1787359905049,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,write,getServicePublicKey_ms,0.000120,2,hospital-service
1787359905049,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,write,encrypt_ms,0.000700,2,hospital-service
1787359905049,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,write,write_request_response_ms,42.134630,2,hospital-service
1787359905049,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,write,write_act_total_ms,42.148170,2,hospital-service
1787359905058,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,write,lookupService_ms,0.002521,2,messaging-service
1787359905058,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,write,getCertificate_ms,0.131063,2,messaging-service
1787359905066,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,post,verifyCertificate_ms,0.005539,2,messaging-service
1787359905067,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,post,decrypt_ms,0.004140,2,messaging-service
1787359905067,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,post,storeLocalData_ms,0.350746,2,messaging-service
1787359905067,inside-2-a89833e0d59940d2bc63021749e6fd3c,digital_service,post,post_total_ms,0.910138,2,messaging-service
1787359905079,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,write,post_ms,20.559896,2,messaging-service
1787359905079,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,write,launcher_write_total_ms,21.325069,2,messaging-service
1787359905091,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,write,getServicePublicKey_ms,0.000120,2,messaging-service
1787359905091,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,write,encrypt_ms,0.000660,2,messaging-service
1787359905091,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,write,write_request_response_ms,41.869105,2,messaging-service
1787359905091,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,write,write_act_total_ms,41.877925,2,messaging-service
1787359905091,inside-2-a89833e0d59940d2bc63021749e6fd3c,integration_process,execute,execute_total_ms,137.754569,2,
1787359905095,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,run_ms,162.066655,2,
1787359905095,inside-2-a89833e0d59940d2bc63021749e6fd3c,launcher,start,start_total_ms,163.802049,2,
1787359905206,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,experimental_control,validateServices_ms,57.420724,2,
1787359905206,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,retrieveProgram_ms,0.016701,2,
1787359905206,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,createCompartment_ms,0.001920,2,
1787359905206,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,deploy_ms,0.000859,2,
1787359905207,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,getIntegratedServices_ms,0.003439,2,
1787359905207,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,exchangeKeys_ms,0.004460,2,
1787359905207,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,generateAttestableDoc_ms,0.198884,2,
1787359905207,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,generateCertificate_ms,0.095762,2,
1787359905207,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,sign_ms,0.000939,2,
1787359905247,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,read,lookupService_ms,0.010221,2,health-registry-service
1787359905247,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,read,getCertificate_ms,0.201303,2,health-registry-service
1787359905248,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,read,getProgramPublicKey_ms,0.096862,2,health-registry-service
1787359905256,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,request,verifyCertificate_ms,0.005440,2,health-registry-service
1787359905256,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,request,retrieveLocalData_ms,0.162404,2,health-registry-service
1787359905257,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,request,encrypt_ms,0.003799,2,health-registry-service
1787359905257,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,request,request_total_ms,0.766453,2,health-registry-service
1787359905269,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,read,request_ms,21.026125,2,health-registry-service
1787359905269,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,read,launcher_read_total_ms,22.345329,2,health-registry-service
1787359905281,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,read,decrypt_ms,0.000920,2,health-registry-service
1787359905281,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,read,read_act_total_ms,53.258765,2,health-registry-service
1787359905290,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,write,lookupService_ms,0.002160,2,hospital-service
1787359905291,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,write,getCertificate_ms,0.130662,2,hospital-service
1787359905299,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,post,verifyCertificate_ms,0.005760,2,hospital-service
1787359905299,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,post,decrypt_ms,0.004380,2,hospital-service
1787359905300,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,post,storeLocalData_ms,0.448247,2,hospital-service
1787359905300,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,post,post_total_ms,1.008759,2,hospital-service
1787359905312,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,write,post_ms,20.710679,2,hospital-service
1787359905312,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,write,launcher_write_total_ms,21.481893,2,hospital-service
1787359905324,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,write,getServicePublicKey_ms,0.000120,2,hospital-service
1787359905324,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,write,encrypt_ms,0.000720,2,hospital-service
1787359905324,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,write,write_request_response_ms,42.120210,2,hospital-service
1787359905324,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,write,write_act_total_ms,42.133590,2,hospital-service
1787359905333,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,write,lookupService_ms,0.002660,2,messaging-service
1787359905333,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,write,getCertificate_ms,0.128822,2,messaging-service
1787359905341,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,post,verifyCertificate_ms,0.005020,2,messaging-service
1787359905341,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,post,decrypt_ms,0.004700,2,messaging-service
1787359905342,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,post,storeLocalData_ms,0.386966,2,messaging-service
1787359905342,inside-2-db78b45ef8c945cc9e35336b1b319259,digital_service,post,post_total_ms,0.961098,2,messaging-service
1787359905354,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,write,post_ms,20.579336,2,messaging-service
1787359905354,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,write,launcher_write_total_ms,21.353470,2,messaging-service
1787359905366,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,write,getServicePublicKey_ms,0.000120,2,messaging-service
1787359905366,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,write,encrypt_ms,0.000680,2,messaging-service
1787359905366,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,write,write_request_response_ms,41.988688,2,messaging-service
1787359905366,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,write,write_act_total_ms,41.997208,2,messaging-service
1787359905366,inside-2-db78b45ef8c945cc9e35336b1b319259,integration_process,execute,execute_total_ms,137.632748,2,
1787359905370,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,run_ms,161.879313,2,
1787359905370,inside-2-db78b45ef8c945cc9e35336b1b319259,launcher,start,start_total_ms,163.658566,2,
1787359905481,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,experimental_control,validateServices_ms,58.241819,2,
1787359905482,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,start,retrieveProgram_ms,0.017561,2,
1787359905482,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,start,createCompartment_ms,0.001680,2,
1787359905482,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,start,deploy_ms,0.000701,2,
1787359905482,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,start,getIntegratedServices_ms,0.003820,2,
1787359905482,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,start,exchangeKeys_ms,0.004380,2,
1787359905482,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,start,generateAttestableDoc_ms,0.201824,2,
1787359905483,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,start,generateCertificate_ms,0.096722,2,
1787359905483,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,start,sign_ms,0.000820,2,
1787359905522,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,read,lookupService_ms,0.010301,2,health-registry-service
1787359905523,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,read,getCertificate_ms,0.199164,2,health-registry-service
1787359905523,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,read,getProgramPublicKey_ms,0.098782,2,health-registry-service
1787359905532,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,request,verifyCertificate_ms,0.005219,2,health-registry-service
1787359905532,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,request,retrieveLocalData_ms,0.171683,2,health-registry-service
1787359905532,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,request,encrypt_ms,0.004001,2,health-registry-service
1787359905532,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,request,request_total_ms,0.777595,2,health-registry-service
1787359905545,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,read,request_ms,21.213588,2,health-registry-service
1787359905545,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,read,launcher_read_total_ms,22.566954,2,health-registry-service
1787359905557,inside-2-cb8c5c085c06462f94d36d81312a5878,integration_process,read,decrypt_ms,0.000940,2,health-registry-service
1787359905557,inside-2-cb8c5c085c06462f94d36d81312a5878,integration_process,read,read_act_total_ms,53.458186,2,health-registry-service
1787359905566,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,write,lookupService_ms,0.002821,2,hospital-service
1787359905566,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,write,getCertificate_ms,0.130823,2,hospital-service
1787359905574,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,post,verifyCertificate_ms,0.005340,2,hospital-service
1787359905575,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,post,decrypt_ms,0.004060,2,hospital-service
1787359905575,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,post,storeLocalData_ms,0.460149,2,hospital-service
1787359905575,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,post,post_total_ms,1.032640,2,hospital-service
1787359905587,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,write,post_ms,20.646137,2,hospital-service
1787359905587,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,write,launcher_write_total_ms,21.417032,2,hospital-service
1787359905599,inside-2-cb8c5c085c06462f94d36d81312a5878,integration_process,write,getServicePublicKey_ms,0.000140,2,hospital-service
1787359905599,inside-2-cb8c5c085c06462f94d36d81312a5878,integration_process,write,encrypt_ms,0.000700,2,hospital-service
1787359905599,inside-2-cb8c5c085c06462f94d36d81312a5878,integration_process,write,write_request_response_ms,41.993887,2,hospital-service
1787359905599,inside-2-cb8c5c085c06462f94d36d81312a5878,integration_process,write,write_act_total_ms,42.007407,2,hospital-service
1787359905608,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,write,lookupService_ms,0.002500,2,messaging-service
1787359905608,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,write,getCertificate_ms,0.131863,2,messaging-service
1787359905617,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,post,verifyCertificate_ms,0.005400,2,messaging-service
1787359905617,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,post,decrypt_ms,0.005000,2,messaging-service
1787359905617,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,post,storeLocalData_ms,0.406527,2,messaging-service
1787359905617,inside-2-cb8c5c085c06462f94d36d81312a5878,digital_service,post,post_total_ms,0.972580,2,messaging-service
1787359905629,inside-2-cb8c5c085c06462f94d36d81312a5878,launcher,write,post_ms,20.629416,2,messaging-service
